,true,pred
197,13.75,12.946545440123606
198,40.27,44.58574768555665
199,18.68,18.548417003975473
200,30.59,27.14318625298648
201,48.83,50.322875514865174
202,58.51,55.950854291570735
203,50.67,46.88341199902193
204,36.31,38.6097696054399
205,11.64,13.444535849250979
206,47.85,51.927982182837326
207,15.54,14.476816985904051
208,15.97,17.87156985094148
209,13.74,12.866361998520487
210,20.16,22.606172001860898
211,22.22,22.631851578351245
212,12.26,11.250775911017772
213,47.62,50.180153691084875
214,41.64,37.60381970315394
215,46.84,50.119498054854255
216,13.61,12.79181999253587
217,21.15,23.439610074755766
218,29.02,32.625946482425334
219,33.11,27.647111213939446
220,41.04,44.08406768145101
221,25.06,28.15132929109951
222,19.65,21.77720289975617
223,37.51,38.37762961303804
224,49.61,44.91014697105281
225,42.63,39.572715733142346
226,34.44,35.03492890842606
227,39.65,44.04536381015452
228,40.44,41.06546267467584
229,43.31,46.421739181966295
230,17.93,20.021505289211312
231,27.26,30.249429788236142
232,15.82,15.316148261056508
233,18.37,20.7163387696675
234,29.49,29.299725174632094
235,44.57,42.37155651743508
236,22.8,22.475719172969463
237,20.24,19.67271613853601
238,31.03,34.53337295302442
239,43.57,46.73573494484674
240,52.22,52.725044040419036
241,79.31,62.80646395009705
242,15.6,17.543370526205372
243,56.22,57.33926241928764
244,20.82,23.310488306743537
245,18.02,20.307897380086853
246,42.66,44.143081866921904
247,27.77,30.175439467318867
248,22.91,25.543076164977226
249,27.54,27.137911627076
250,25.88,29.167890929658377
251,56.19,55.13522447295991
252,29.01,29.979090923633173
253,32.4,35.95888631666329
254,15.35,14.556346566216497
255,34.37,37.8754025226723
256,20.74,18.95926654526153
257,16.69,16.282147396119967
258,58.73,56.6847239056846
259,63.44,53.94075233039546
260,49.89,45.21404739778413
261,51.63,47.9033046908894
262,37.41,38.29747851536785
263,30.55,30.664565628366912
264,20.42,20.123700584807178
265,52.14,53.41894781705088
266,27.29,18.7064299518899
267,18.26,20.420830664073534
268,42.25,46.814802341448996
269,37.14,37.470743898658185
270,27.51,28.235579608841178
271,32.45,35.26219416615511
272,36.91,37.5000303709908
273,47.76,50.33327003184583
274,14.0,15.689969929152639
275,55.13,52.24995530535795
276,49.43,45.196923145309796
277,36.11,34.93807072319263
278,20.03,19.199875493312305
279,14.37,13.932858558592583
280,25.14,18.633219006784493
281,33.11,34.12451219511877
282,33.97,34.33730705409356
283,22.35,21.432915063803925
284,31.64,32.00515974271392
285,16.1,15.506502892078476
286,35.59,35.188438338203525
287,20.03,19.61891354890635
288,36.11,29.918600685674548
289,78.53,76.26242051080249
290,27.85,28.390815391928264
291,40.08,35.849468223747806
292,18.7,18.65186746353571
293,13.3,12.225454418801236
294,28.88,14.630671352908859
295,17.72,17.447133120732957
296,24.31,25.337403392915917
297,15.22,14.711599622976998
298,25.15,25.29520987226
299,12.66,12.20057149179617
300,12.94,11.909851752507915
301,26.8,25.800314100262494
302,45.73,42.29071241232014
